id,type,title,text,year,city,country,lat,lon,all_cities,all_coords,theme_primary,theme_secondary,case_study_flag,case_study_confidence,retrieval_reason
US9968902,patent,Microfluidic Devices and Methods for Gene Synthesis,Microfluidic Devices and Methods for Gene Synthesis. Certain aspects of the present invention provide devices and methods for preparing oligonucleotides and for assembling nucleic acid molecules using microfluidic devices.,2018,Brighton,US,42.3491615,-71.1533859,"[""Brighton, MA""]","[[42.3491615, -71.1533859]]",,,False,0.0,subfield_keyword
US9580715,patent,NUCLEASE-MEDIATED DNA ASSEMBLY,"NUCLEASE-MEDIATED DNA ASSEMBLY. Methods are provided herein for assembling at least two nucleic acids using a sequence specific nuclease agent (e.g., a gRNA-Cas complex) to create end sequences having complementarity and subsequently assembling the overlapping complementary sequences. The nuclease agent (e.g., a gRNA-Cas complex) can create double strand breaks in dsDNA in order to create overlapping end sequences or can create nicks on each strand to produce complementary overhanging end sequences. Assembly using the method described herein can assemble any nucleic acids having overlapping sequences or can use a joiner oligo to assemble sequences without complementary ends.",2017,Tarrytown,US,41.0762077,-73.8587461,"[""Tarrytown, NY"", ""Harrison, NY"", ""Bayside, NY"", ""Newburgh, NY""]","[[41.0762077, -73.8587461], [40.9689871, -73.71263], [40.7684351, -73.7770774], [41.5000767, -74.0098299]]",,,False,0.0,subfield_keyword
US10128522,patent,COMPLETE OXIDATION OF SUGARS TO ELECTRICITY BY USING CELL-FREE SYNTHETIC ENZYMATIC PATHWAYS,"COMPLETE OXIDATION OF SUGARS TO ELECTRICITY BY USING CELL-FREE SYNTHETIC ENZYMATIC PATHWAYS. The present invention is in the field of bioelectricity. The present invention provides energy generating systems, methods, and devices that are capable of converting chemical energy stored in sugars into useful electricity.",2018,Blacksburg,US,37.2296566,-80.4136767,"[""Blacksburg, VA""]","[[37.2296566, -80.4136767]]",,,False,0.0,subfield_keyword
US10065154,patent,NANOFLUIDIC SORTING SYSTEM FOR GENE SYNTHESIS AND PCR REACTION PRODUCTS,"NANOFLUIDIC SORTING SYSTEM FOR GENE SYNTHESIS AND PCR REACTION PRODUCTS. Devices and methods integrate nanopore and microfluidic technologies for recording molecular characteristics of individual molecules such as, for example, biomolecules. Devices comprise a first substrate comprising a microchannel, a second substrate comprising a microchannel, the second substrate positioned below the first substrate, and a membrane having a thickness of about 0.3 nm to about 1 nm and comprising at least one nanopore, the membrane positioned between the first substrate and the second substrate, wherein a single nanopore of the membrane is constructed and arranged for electrical and fluid communication between the microchannel of the first substrate and the microchannel of the second substrate. To mitigate the effect of errors that occur during de novo DNA synthesis, longer DNA molecules are typically synthesized from shorter oligonucleotides by polymerase construction and amplification (PCA), or by other methods.",2018,Boston,US,42.3588336,-71.0578303,"[""Boston, MA"", ""New York, NY"", ""Cambridge, MA"", ""Medford, MA""]","[[42.3588336, -71.0578303], [40.7127281, -74.0060152], [42.3656347, -71.1040018], [42.4184296, -71.1061639]]",,,False,0.0,subfield_keyword
US9738897,patent,NUCLEASE-MEDIATED DNA ASSEMBLY,"NUCLEASE-MEDIATED DNA ASSEMBLY. Methods are provided herein for assembling at least two nucleic acids using a sequence specific nuclease agent (e.g., a gRNA-Cas complex) to create end sequences having complementarity and subsequently assembling the overlapping complementary sequences. The nuclease agent (e.g., a gRNA-Cas complex) can create double strand breaks in dsDNA in order to create overlapping end sequences or can create nicks on each strand to produce complementary overhanging end sequences. Assembly using the method described herein can assemble any nucleic acids having overlapping sequences or can use a joiner oligo to assemble sequences without complementary ends.",2017,Piermont,US,41.0415342,-73.918426,"[""Piermont, NY"", ""Tarrytown, NY"", ""New York, NY"", ""Ossining, NY"", ""Bayside, NY"", ""Yorktown Heights, NY"", ""Croton-on-Hudson, NY""]","[[41.0415342, -73.918426], [41.0762077, -73.8587461], [40.7127281, -74.0060152], [41.1613168, -73.8620367], [40.7684351, -73.7770774], [41.2701781, -73.7753539], [41.2088215, -73.8905175]]",,,False,0.0,subfield_keyword
US9834774,patent,METHODS AND COMPOSITIONS FOR RAPID SEAMLESS DNA ASSEMBLY,"METHODS AND COMPOSITIONS FOR RAPID SEAMLESS DNA ASSEMBLY. Provided herein are methods for assembling DNA fragments employing at least three enzymatic activities: DNA polymerase, flap endonuclease, and DNA ligase. Certain aspects include methods for generating closed circular DNA products, e.g., plasmid vectors, by assembling various DNA fragments having complementary ends that hybridize to one another. The resulting circular products can be introduced into host cells and selected for desired properties. Kits for performing the method are also provided.",2017,Loveland,US,40.3977612,-105.07498,"[""Loveland, CO""]","[[40.3977612, -105.07498]]",,,False,0.0,subfield_keyword
US10030253,patent,Microfluidic-based Gene Synthesis,Microfluidic-based Gene Synthesis. A method for synthesizing long DNA constructs from oligonucleotide precursors directly within a microfluidic device uses several oligonucleotides at once. A precursor mix containing at least two oligonucleotide precursors with at least partial base complementarity is introduced into an input of a microfluidic chip and at least one cycle of at least one gene synthesis protocol is applied to fabricate a DNA construct containing the sequence of at least two oligonucleotide precursors. A method for the synthesis of a modified DNA construct includes electroporating at least one oligonucleotide encoding for at least one point mutation and having homology with at least one DNA region of a target cell into the target cell and incorporating the oligonucleotide into the target cell DNA through the action of recombination protein beta or a recombination protein beta functional homolog.,2018,Lexington,US,42.4473175,-71.2245003,"[""Lexington, MA"", ""Medford, MA"", ""Newton, MA""]","[[42.4473175, -71.2245003], [42.4184296, -71.1061639], [42.3300435, -71.194862]]",,,False,0.0,subfield_keyword
US9963696,patent,METHOD FOR SCREENING MUTANT MICROORGANISM OVERPRODUCING TARGET METABOLITE USING SYNTHETIC SUICIDE GENETIC CIRCUIT,"METHOD FOR SCREENING MUTANT MICROORGANISM OVERPRODUCING TARGET METABOLITE USING SYNTHETIC SUICIDE GENETIC CIRCUIT. The present invention relates to a method of screening a target metabolite-overproducing mutant strain using a synthetic suicide genetic circuit, and more particularly to a method of screening only a metabolite-overproducing mutant strain while killing a mutant strain that does not produce the metabolite, by introducing into mutant strains a synthetic suicide genetic circuit comprising a suicide gene coupled with a riboswitch. The method for screening a target metabolite-overproducing mutant strain according to the present invention has advantages in that a metabolite-overproducing mutant strain having a relatively fast or slow growth rate can be separated by visual observation, and in that the riboswitch that is used in the synthetic suicide genetic circuit can be replaced depending on the kind of target metabolite, and thus the synthetic suicide genetic circuit can be applied commonly to various strains.",2018,Gyeonggi-do,KR,37.2884675,127.0535231,"[""Gyeonggi-do""]","[[37.2884675, 127.0535231]]",,,False,0.0,subfield_keyword
US9970040,patent,ENGINEERING DNA ASSEMBLY IN VIVO AND METHODS OF MAKING AND USING THE REVERSE TRANSCRIPTASE TECHNOLOGY,ENGINEERING DNA ASSEMBLY IN VIVO AND METHODS OF MAKING AND USING THE REVERSE TRANSCRIPTASE TECHNOLOGY. Cells that can synthesize oligonucleotides in vivo to produce a nucleic acid nanostructure are described. Methods for producing oligonucleotide nanostructures for use in regulating gene expression and altering biological pathways are provided. Methods of performing multiplex automated genome editing (MAGE) are also provided.,2018,Brookline,US,42.332918,-71.1187829,"[""Brookline, MA"", ""Belmont, MA""]","[[42.332918, -71.1187829], [42.3959296, -71.1786655]]",,,False,0.0,subfield_keyword
US9862991,patent,"GENE SYNTHESIS PROCESS, GENE CHIP AND KIT","GENE SYNTHESIS PROCESS, GENE CHIP AND KIT. Provided is a chip process of gene synthesis, and the process comprises incorporating the whole procedure, which comprises amplifying oligonucleotides and assembling the oligonucleotides into a gene in parallel, onto a single chip. A specific mismatch endonuclease is also used in the process to establish an error repair system in gene synthesis, and the error rate is decreased to about 0.19 mismatched bases/kb. The high-throughput, high-fidelity and low-cost chip process of gene synthesis provided in the present invention can meet the requirements of gene synthesis and the optimization and screening of protein expression on a large scale at the frontier of life sciences such as synthetic biology, genomics, and systems biology.",2018,Beijing,CN,39.9057136,116.3912972,"[""Beijing""]","[[39.9057136, 116.3912972]]",,,False,0.0,subfield_keyword
US10421957,patent,DNA ASSEMBLY USING AN RNA-PROGRAMMABLE NICKASE,"DNA ASSEMBLY USING AN RNA-PROGRAMMABLE NICKASE. This disclosure provides, among other things, a method of combining nucleic acid fragments, comprising: (a) providing two double-stranded DNA molecules with a common sequence, wherein the common sequence is at the end of each molecule; (b) nicking one strand in the common sequence of both molecules at a respective nicked site; (c) moderately denaturing both molecules to remove a single-stranded fragment from the nicked site to one end of each molecule, wherein the single-stranded fragment includes the common sequence in part or in whole, resulting in an overhanging sequence in each molecule, and the overhanging sequences in both molecules are complementary to each other; (d) allowing the overhanging sequences of both molecules to anneal to each other, and ligating the molecules. Alternative ways for performing the method are also provided.",2019,Loveland,US,40.3977612,-105.07498,"[""Loveland, CO""]","[[40.3977612, -105.07498]]",,,False,0.0,subfield_keyword
US9216414,patent,Microfluidic Devices and Methods for Gene Synthesis,Microfluidic Devices and Methods for Gene Synthesis. Certain aspects of the present invention provide devices and methods for preparing oligonucleotides and for assembling nucleic acid molecules using microfluidic devices.,2015,Cambridge,US,42.3656347,-71.1040018,"[""Cambridge, MA""]","[[42.3656347, -71.1040018]]",,,False,0.0,subfield_keyword
US9361427,patent,Scar-Less Multi-Part DNA Assembly Design Automation,"Scar-Less Multi-Part DNA Assembly Design Automation. The present invention provides a method of a method of designing an implementation of a DNA assembly. In an exemplary embodiment, the method includes (1) receiving a list of DNA sequence fragments to be assembled together and an order in which to assemble the DNA sequence fragments, (2) designing DNA oligonucleotides (oligos) for each of the DNA sequence fragments, and (3) creating a plan for adding flanking homology sequences to each of the DNA oligos. In an exemplary embodiment, the method includes (1) receiving a list of DNA sequence fragments to be assembled together and an order in which to assemble the DNA sequence fragments, (2) designing DNA oligonucleotides (oligos) for each of the DNA sequence fragments, and (3) creating a plan for adding optimized overhang sequences to each of the DNA oligos.",2016,San Francisco,US,37.7879363,-122.4075201,"[""San Francisco, CA""]","[[37.7879363, -122.4075201]]",,,False,0.0,subfield_keyword
US9670480,patent,"Genome-Wide Construction of Schizosaccharomyces Pombe Heterozygous Deletion Mutants Containing Gene-Specific Barcodes by the Methods of 4-Round Serial or Block PCR, or Total Gene Synthesis Thereof","Genome-Wide Construction of Schizosaccharomyces Pombe Heterozygous Deletion Mutants Containing Gene-Specific Barcodes by the Methods of 4-Round Serial or Block PCR, or Total Gene Synthesis Thereof. A method comprising transforming Schizosaccharomyces pombe with a deletion cassette, constructed by four-round serial PCR, block PCR or total gene synthesis, containing a homologous recombination site is provided for preparing gene-targeted heterozygous deletion Schizosaccharomyces pombe . Also provided are gene-targeted hetero2ygous deletion Schizosaccharomyces pombe mutants prepared by the method, and a library of gene-targeted heterozygous deletion Schizosaccharomyces pombe mutants. Further, the library is useful in constructing a method and a kit for screening a drug's modes of action.",2017,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon"", ""Seoul"", ""Chungcheongnam-do""]","[[36.3497007, 127.3849016], [37.5666791, 126.9782914], [36.6593, 126.6729]]",,,False,0.0,subfield_keyword
